aspire,https://ak.picdn.net/shutterstock/videos/1041654343/thumb/5.jpg,"""ASPIRE Club""","""USUSA ASPIRE will allow students to students to get involved with the National Science Foundation-funded ASPIRE Engineering Research Center. This club will allow students to get involved with ASPIRE's goal to reimagine and innovate the transportation system as we know it. At the Campus level, students will participate firsthand in research and innovation with the opportunity to serve on the international student organization.""","""Application Link: """,https://www.usu.edu/involvement/clubs/aspireclub
ram,https://ak.picdn.net/shutterstock/videos/1041654343/thumb/5.jpg,"""Recreation Adminstration (RAM 64)""","""The American Medical Student Association (AMSA) is the oldest and largest national organization of physicians-in-training in the US. Our chapter strives to give Pre-Med students the best opportunities to become competitive applicants while cultivating strong community leaders.""","""Application Link: """,https://www.usu.edu/involvement/clubs/recreationadministrationclub64
